"taxon_key","scientific_name","common_name","phylum","sub_phylum","super_class","class","super_order","order","suborder_infraorder","family","genus","species","comments_names","is_retired","taxon_group_id","taxon_level_id","functional_group_id","commercial_group_id","commercial","isscaap_id","cell_id","super_target","fb_spec_code","slb_spec_code","cla_code","ord_code","fam_code","gen_code","spe_code","slb_cla_code","slb_ord_code","slb_fam_code","slb_gen_code","is_use","is_taxa_used","is_mariculture_only","is_baltic_only","sl_max","slbl_max_type","sl_max_2","comments_sl_max","tl","se_tl","comments_tl","lat_north","lat_south","min_depth","max_depth","loo","woo","k","a","b","comments_growth","has_habitat_index","has_map","map_year","vulnerability","resilience","updated_by","date_updated","lineage","true_min_depth","true_max_depth"
608490,"Rexea solandri","Silver gemfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Gempylidae","Rexea","solandri","",f,1,6,15,3,1,37,1718,3,8490,,6,60,414,5684,8490,,,,,f,t,f,f,110,"",109,"",4.25,0.66,"",-23,-48,100,800,110,9332,0.2,0,3.14,"SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"64.87","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Gempylidae.Rexea.Solandri","",""
601044,"Ruvettus pretiosus","Oilfish","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Perciformes","NA","Gempylidae","Ruvettus","pretiosus","",f,1,6,15,3,1,37,890,3,1044,,6,60,414,1045,1044,,,,,f,t,f,f,264,"",,"",4.08,0.58,"",55,-43,100,800,264.11,111566,0.07,0,3.1,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"85.4","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Perciformes.NA.Gempylidae.Ruvettus.Pretiosus","",""
690211,"Lithodes ferox","King crab","Arthropoda","Crustacea","NA","Malacostraca","NA","Decapoda","NA","Lithodidae","Lithodes","ferox","",f,2,6,27,10,2,44,,7,,83761,901009,910032,900448,907791,983761,1009,10032,448,7791,f,f,f,f,14,"SL",,"",2.44,0.1,"Mean TL of species in this genus; seTL being StDev/Sqrt(N)",22,-29,160,1100,,,,,,"",t,t,,"","","Deng","2018-10-09","Arthropoda.Crustacea.NA.Malacostraca.NA.Decapoda.NA.Lithodidae.Lithodes.Ferox","",""
602023,"Tripterophycis gilchristi","Grenadier cod","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Gadiformes","NA","Moridae","Tripterophycis","gilchristi","",f,1,6,14,5,1,32,1131,3,2023,,6,44,180,10096,2023,,,,,f,t,f,f,27,"",,"",3.47,0.42,"",0,-46,100,1000,27.06,110,0.19,0,3.13,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"28.08","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Moridae.Tripterophycis.Gilchristi","",""
602058,"Dipturus batis","Blue skate","Chordata","Vertebrata","Chondrichthyes","Elasmobranchii","Batoidea","Rajiformes","NA","Rajidae","Dipturus","batis","",f,1,6,22,9,1,38,1132,4,2058,,4,14,19,3644,2058,,,,,f,t,f,f,285,"",,"",3.52,0.55,"",66,15,100,1000,285,,0.06,,,"SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"86.21","Very low","Deng","2018-10-09","Chordata.Vertebrata.Chondrichthyes.Elasmobranchii.Batoidea.Rajiformes.NA.Rajidae.Dipturus.Batis","",""
600033,"Molva molva","Ling","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Gadiformes","NA","Lotidae","Molva","molva","",f,1,6,6,5,1,32,453,3,33,,6,44,505,5014,33,,,,,f,t,f,f,185,"",,"",4.4,0.24,"",80,35,100,1000,185,36550,0.12,0,3.08,"SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"65.15","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Lotidae.Molva.Molva","",""
600331,"Macrourus berglax","Roughhead grenadier","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Gadiformes","NA","Macrouridae","Macrourus","berglax","Changed common name from Onion-eye grenadier to Roughhead grenadier (Sept 26, 2012)",f,1,6,15,5,1,32,638,3,331,,6,44,185,4406,331,,,,,f,t,f,f,90,"",,"",3.62,0.51,"",82,37,100,1000,90.2,5147,0.04,0,3.09,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"74.77","Very low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Macrouridae.Macrourus.Berglax","",""
600313,"Urophycis tenuis","White hake","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Gadiformes","NA","Phycidae","Urophycis","tenuis","",f,1,6,6,5,1,32,623,3,313,,6,44,506,1755,313,,,,,f,t,f,f,115,"",116,"",4.27,0.54,"",64,27,180,1000,114.51,12694,0.15,0,3.12,"SLmax from Estimates table; SLinf from SLmax of Estimates table; K from Estimates table.",t,t,,"71.81","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Gadiformes.NA.Phycidae.Urophycis.Tenuis","",""
607120,"Mancopsetta maculata","Antarctic armless flounder","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Pleuronectiformes","NA","Achiropsettidae","Mancopsetta","maculata","",f,1,6,23,7,1,31,1646,3,7121,,6,61,523,8370,7120,,,,,f,t,f,f,50,"",,"",3.74,0.56,"",-45,-56,100,1115,50,2594,,0.02,3.01,"SLmax_old; SLinf from SLmax of Estimates table; .",t,f,,"40.89","Medium","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Pleuronectiformes.NA.Achiropsettidae.Mancopsetta.Maculata","",""
590337,"Moroteuthis","Hooked Squids","Mollusca","NA","NA","Cephalopoda","Coleoidea","Teuthida","NA","Onychoteuthidae","Moroteuthis","","",f,3,5,25,12,2,57,,5,,,901063,910267,901921,909834,,1063,10267,1921,9834,f,f,f,f,35,"ML",,"",3.96,0.08,"Mean TL of species in this order; seTL being StDev/Sqrt(N)",61,-64,230,9999,,,,,,"Lat ranges, min/max depth, Slmax computed from 3 species of Genus Moroteuthis",t,f,,"","","Deng","2018-10-09","Mollusca.NA.NA.Cephalopoda.Coleoidea.Teuthida.NA.Onychoteuthidae.Moroteuthis","",""
604964,"Hoplostethus mediterraneus mediterraneus","Mediterranean slimehead","Chordata","Vertebrata","Osteichthyes","Actinopterygii","NA","Beryciformes","NA","Trachichthyidae","Hoplostethus","mediterraneus mediterraneus","",f,1,6,14,12,1,34,1314,3,4964,,6,53,236,4668,4964,,,,,f,t,f,f,42,"",,"",3.49,0.53,"",65,-56,100,1175,42,957,0.11,0.01,3.05,"SLmax_old; SLinf from SLmax of Estimates table; K from Estimates table.",t,f,,"64.49","Low","Deng","2018-10-09","Chordata.Vertebrata.Osteichthyes.Actinopterygii.NA.Beryciformes.NA.Trachichthyidae.Hoplostethus.MediterraneusMediterraneus","",""
