taxon_key,scientific_name,common_name,functional_group_id,commercial_group_id,fg_name,cg_name
607710,Hyporhamphus affinis,Tropical halfbeak,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
690146,Haliotis gigantea,Giant abalone,29,11,Other demersal invertebrates,Molluscs
690230,Mesodesma donacium,Macha clam,29,11,Other demersal invertebrates,Molluscs
601501,Amblygaster sirm,Spotted sardinella,1,2,Small pelagics (<30 cm),Herring-likes
604923,Epinephelus merra,Honeycomb grouper,16,3,Small reef assoc. fish (<30 cm),Perch-likes
605556,Chlorurus sordidus,Daisy parrotfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
603622,Amphistichus argenteus,Barred surfperch,1,1,Small pelagics (<30 cm),Anchovies
606380,Gymnothorax javanicus,Giant moray,18,12,Large reef assoc. fish (>=90 cm),Other fishes & inverts
601479,Harengula humeralis,Redear herring,1,2,Small pelagics (<30 cm),Herring-likes
601478,Harengula clupeola,False herring,1,2,Small pelagics (<30 cm),Herring-likes
690190,Scylla serrata,Indo-Pacific swamp crab,27,10,"Lobsters, crabs",Crustaceans
690143,Portunus trituberculatus,Gazami crab,27,10,"Lobsters, crabs",Crustaceans
400080,Osmeridae,Smelts,1,6,Small pelagics (<30 cm),"Salmon, smelts, etc"
601393,Hoplopagrus guentherii,Mexican barred snapper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600959,Bagre marinus,Gafftopsail sea catfish,18,12,Large reef assoc. fish (>=90 cm),Other fishes & inverts
600397,Isacia conceptionis,Cabinza grunt,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
690049,Haliotis rubra,Blacklip abalone,29,11,Other demersal invertebrates,Molluscs
600920,Caesio lunaris,Lunar fusilier,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
690695,Cyclina sinensis,Oriental cyclina,29,11,Other demersal invertebrates,Molluscs
624290,Scolecenchelys australis,Shortfinned worm eel,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts
600575,Stolephorus pacificus,Pacific anchovy,1,1,Small pelagics (<30 cm),Anchovies
600053,Buglossidium luteum,Solenette,23,7,Small to medium flatfishes (<90 cm),Flatfishes
605839,Rhinecanthus aculeatus,White-banded triggerfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
200004,Elasmobranchii,"Sharks, rays, skates",20,9,Large sharks (>=90 cm),Sharks & rays
690382,Litopenaeus schmitti,Southern white shrimp,26,10,Shrimps,Crustaceans
690091,Crangon crangon,Common shrimp,26,10,Shrimps,Crustaceans
601753,Diplodus sargus sargus,White seabream,5,3,Medium demersals (30 - 89 cm),Perch-likes
600865,Carcharhinus brevipinna,Spinner shark,20,9,Large sharks (>=90 cm),Sharks & rays
615380,Rhynchobatus australiae,Whitespotted wedgefish,22,9,Large rays (>=90 cm),Sharks & rays
690055,Portunus pelagicus,Blue swimming crab,27,10,"Lobsters, crabs",Crustaceans
690029,Ensis directus,Atlantic razor clam,29,11,Other demersal invertebrates,Molluscs
600487,Ammodytes personatus,Pacific sandlance,4,3,Small demersals (<30 cm),Perch-likes
690282,Argopecten ventricosus,Pacific calico scallop,29,11,Other demersal invertebrates,Molluscs
690651,Clinocardium nuttallii,Nuttall cockle,29,11,Other demersal invertebrates,Molluscs
612587,Himantura fai,Pink whipray,22,9,Large rays (>=90 cm),Sharks & rays
690621,Paralithodes camtschaticus,Red king crab,27,10,"Lobsters, crabs",Crustaceans
690802,Panulirus versicolor,Painted spiny lobster,27,10,"Lobsters, crabs",Crustaceans
603574,Diplodus argenteus argenteus,South American silver porgy,5,3,Medium demersals (30 - 89 cm),Perch-likes
690786,Eriphia sebana,Smooth redeyed crab,27,10,"Lobsters, crabs",Crustaceans
690047,Menippe mercenaria,Black stone crab,27,10,"Lobsters, crabs",Crustaceans
601247,Dasyatis americana,Southern stingray,22,9,Large rays (>=90 cm),Sharks & rays
603671,Semicossyphus pulcher,California sheephead,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
690286,Siliqua patula,Pacific razor clam,29,11,Other demersal invertebrates,Molluscs
600378,Selene setapinnis,Atlantic moonfish,5,3,Medium demersals (30 - 89 cm),Perch-likes
607306,Myripristis kuntee,Shoulderbar soldierfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
690781,Daldorfia horrida,Horrid elbow crab,27,10,"Lobsters, crabs",Crustaceans
604544,Sillago sihama,Silver sillago,5,3,Medium demersals (30 - 89 cm),Perch-likes
605368,Rhabdosargus sarba,Goldlined seabream,5,3,Medium demersals (30 - 89 cm),Perch-likes
601135,Haemulon flavolineatum,French grunt,16,3,Small reef assoc. fish (<30 cm),Perch-likes
690691,Jasus paulensis,St. Paul rock lobster,27,10,"Lobsters, crabs",Crustaceans
690089,Littorina littorea,Common periwinkle,29,11,Other demersal invertebrates,Molluscs
690053,Mytilus edulis,Blue mussel,29,11,Other demersal invertebrates,Molluscs
603334,Mycteroperca xenarcha,Broomtail grouper,6,3,Large demersals (>=90 cm),Perch-likes
600417,Macrodon ancylodon,King weakfish,5,3,Medium demersals (30 - 89 cm),Perch-likes
605374,Stegostoma fasciatum,Zebra shark,20,9,Large sharks (>=90 cm),Sharks & rays
500475,Caesio,Caesios,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600874,Carcharhinus limbatus,Blacktip shark,20,9,Large sharks (>=90 cm),Sharks & rays
690024,Artemesia longinaris,Argentine stiletto shrimp,26,10,Shrimps,Crustaceans
501940,Sardinella,Sardinellas,1,2,Small pelagics (<30 cm),Herring-likes
690129,Chlamys farreri,Farrer's scallop,29,11,Other demersal invertebrates,Molluscs
605895,Nebrius ferrugineus,Tawny nurse shark,20,9,Large sharks (>=90 cm),Sharks & rays
600432,Pseudotolithus senegalensis,Cassava croaker,6,3,Large demersals (>=90 cm),Perch-likes
690032,Xiphopenaeus kroyeri,Atlantic seabob,26,10,Shrimps,Crustaceans
690033,Spisula solidissima,Atlantic surf clam,29,11,Other demersal invertebrates,Molluscs
600967,Amphichthys cryptocentrus,Bocon toadfish,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts
690783,Diadema savignyi,Savigny's long-spine sea urchin,29,12,Other demersal invertebrates,Other fishes & inverts
600247,Salvelinus alpinus alpinus,Arctic char,14,6,Medium benthopelagics (30 - 89 cm),"Salmon, smelts, etc"
690440,Litopenaeus vannamei,Whiteleg shrimp,26,10,Shrimps,Crustaceans
603820,Ammodytes americanus,American sand lance,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
607532,Symphurus plagusia,Duskycheek tonguefish,23,7,Small to medium flatfishes (<90 cm),Flatfishes
603113,Ophidion holbrookii,Band cusk-eel,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
690765,Tripneustes gratilla,Shortspine urchin,29,12,Other demersal invertebrates,Other fishes & inverts
600966,Melichthys niger,Black triggerfish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
690387,Maja squinado,Spinous spider crab,27,10,"Lobsters, crabs",Crustaceans
690432,Melicertus latisulcatus,Western king prawn,26,10,Shrimps,Crustaceans
602592,Acipenser medirostris,Green sturgeon,6,12,Large demersals (>=90 cm),Other fishes & inverts
690750,Tonna galea,Helmet ton,29,11,Other demersal invertebrates,Molluscs
600228,Albula vulpes,Bonefish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
690115,Metacarcinus magister,Dungeness crab,27,10,"Lobsters, crabs",Crustaceans
601264,Naso lituratus,Orangespine unicornfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601260,Acanthurus triostegus,Convict surgeonfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
690071,Panulirus argus,Caribbean spiny lobster,27,10,"Lobsters, crabs",Crustaceans
690219,Marsupenaeus japonicus,Kuruma prawn,26,10,Shrimps,Crustaceans
690052,Callinectes sapidus,Blue crab,27,10,"Lobsters, crabs",Crustaceans
690400,Paracentrotus lividus,Stony sea urchin,29,12,Other demersal invertebrates,Other fishes & inverts
690287,Cancer productus,Pacific rock crab,27,10,"Lobsters, crabs",Crustaceans
614956,Glaucosoma hebraicum,West Australian dhufish,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
6989799,Cymbium olla,Algarve volute,1,1,Small pelagics (<30 cm),Anchovies
690784,Echinothrix calamaris,Blackbanded seaurchin,29,12,Other demersal invertebrates,Other fishes & inverts
690764,Toxopneustes pileolus,Flower urchin,29,12,Other demersal invertebrates,Other fishes & inverts
601094,Pseudupeneus maculatus,Spotted goatfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
604508,Neotrygon kuhlii,Bluespotted stingray,21,9,Small to medium rays (<90 cm),Sharks & rays
600897,Negaprion brevirostris,Lemon shark,20,9,Large sharks (>=90 cm),Sharks & rays
600159,Lutjanus lutjanus,Bigeye snapper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
690693,Venus verrucosa,Warty venus,29,11,Other demersal invertebrates,Molluscs
690374,Perna perna,South American rock mussel,29,11,Other demersal invertebrates,Molluscs
601951,Scomberoides lysan,Doublespotted queenfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
601130,Haemulon boschmae,Bronzestripe grunt,16,3,Small reef assoc. fish (<30 cm),Perch-likes
690060,Perna viridis,Brown mussel,29,11,Other demersal invertebrates,Molluscs
608107,Evynnis cardinalis,Threadfin porgy,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
690670,Sepioteuthis lessoniana,Bigfin reef squid,25,12,Cephalopods,Other fishes & inverts
601933,Caranx crysos,Blue runner,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
608255,Anisotremus scapularis,Peruvian grunt,1,1,Small pelagics (<30 cm),Anchovies
600994,Decapterus punctatus,Round scad,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
600433,Pseudotolithus elongatus,Bobo croaker,5,3,Medium demersals (30 - 89 cm),Perch-likes
601306,Umbrina cirrosa,Shi drum,5,3,Medium demersals (30 - 89 cm),Perch-likes
690196,Ruditapes philippinarum,Japanese carpet shell,29,11,Other demersal invertebrates,Molluscs
607327,Balistes capriscus,Grey triggerfish,14,12,Medium benthopelagics (30 - 89 cm),Other fishes & inverts
690258,Perna canaliculus,New Zealand green mussel,29,11,Other demersal invertebrates,Molluscs
690218,Mytilus coruscus,Korean mussel,29,11,Other demersal invertebrates,Molluscs
690678,Glycymeris glycymeris,Dog cockle,29,11,Other demersal invertebrates,Molluscs
690370,Paralomis granulosa,Softshell red crab,27,10,"Lobsters, crabs",Crustaceans
690076,Mytilus chilensis,Chilean mussel,29,11,Other demersal invertebrates,Molluscs
602420,Gasterosteus aculeatus,Three-spined stickleback,13,12,Small benthopelagics (<30 cm),Other fishes & inverts
604122,Myoxocephalus quadricornis,Fourhorn sculpin,5,8,Medium demersals (30 - 89 cm),Scorpionfishes
690623,Patinopecten yessoensis,Large weathervane scallop,29,11,Other demersal invertebrates,Molluscs
601251,Myliobatis freminvillei,Bullnose eagle ray,22,9,Large rays (>=90 cm),Sharks & rays
690082,Choromytilus chorus,Choro mussel,29,11,Other demersal invertebrates,Molluscs
100025,Miscellaneous diadromous fishes,Diadromous fishes nei,6,12,Large demersals (>=90 cm),Other fishes & inverts
690081,Aulacomya ater,Chilean ribbed mussel,29,11,Other demersal invertebrates,Molluscs
690272,Litopenaeus setiferus,Northern white shrimp,26,10,Shrimps,Crustaceans
690892,Octopus minor,Long arm octopus,25,12,Cephalopods,Other fishes & inverts
690119,Cancer pagurus,Edible crab,27,10,"Lobsters, crabs",Crustaceans
601063,Myripristis jacobus,Blackbar soldierfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
600140,Rhinobatos percellens,Chola guitarfish,21,9,Small to medium rays (<90 cm),Sharks & rays
690284,Panopea abrupta,Pacific geoduck,29,11,Other demersal invertebrates,Molluscs
690262,Chlamys nobilis,Noble scallop,29,11,Other demersal invertebrates,Molluscs
69155273,Maja brachydactyla,Atlantic spinous spider crab,27,10,"Lobsters, crabs",Crustaceans
602061,Manta birostris,Giant manta,22,9,Large rays (>=90 cm),Sharks & rays
601122,Microspathodon chrysurus,Yellowtail damselfish,16,3,Small reef assoc. fish (<30 cm),Perch-likes
600785,Mugil cephalus,Flathead grey mullet,15,3,Large benthopelagics (>=90 cm),Perch-likes
601123,Anisotremus surinamensis,Black margate,1,1,Small pelagics (<30 cm),Anchovies
602562,Leucoraja ocellata,Winter skate,22,9,Large rays (>=90 cm),Sharks & rays
690320,Chaceon quinquedens,Red deepsea crab,27,10,"Lobsters, crabs",Crustaceans
603578,Atractoscion nobilis,White weakfish,6,3,Large demersals (>=90 cm),Perch-likes
6948850,Dosinia exoleta,mature dosinia,1,1,Small pelagics (<30 cm),Anchovies
602532,Ginglymostoma cirratum,Nurse shark,20,9,Large sharks (>=90 cm),Sharks & rays
605444,Fistularia commersonii,Bluespotted cornetfish,18,12,Large reef assoc. fish (>=90 cm),Other fishes & inverts
604534,Saurida gracilis,Gracile lizardfish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
600884,Carcharhinus sorrah,Spottail shark,20,9,Large sharks (>=90 cm),Sharks & rays
601917,Caranx sexfasciatus,Bigeye trevally,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
606439,Epinephelus malabaricus,Malabar grouper,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
600412,Elagatis bipinnulata,Rainbow runner,3,3,Large pelagics (>=90 cm),Perch-likes
690151,Penaeus monodon,Giant tiger prawn,26,10,Shrimps,Crustaceans
605009,Pseudotolithus senegallus,Law croaker,6,3,Large demersals (>=90 cm),Perch-likes
604550,Pseudotolithus typus,Longneck croaker,6,3,Large demersals (>=90 cm),Perch-likes
600706,Lithognathus mormyrus,Sand steenbras,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
601749,Diplodus puntazzo,Sharpsnout seabream,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
690125,Homarus gammarus,European lobster,27,10,"Lobsters, crabs",Crustaceans
600525,Solea solea,Common sole,23,7,Small to medium flatfishes (<90 cm),Flatfishes
613800,Bodianus scrofa,Barred hogfish,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
690893,Nodipecten nodosus,Lion's paw scallop,29,11,Other demersal invertebrates,Molluscs
690161,Sagmariasus verreauxi,Green rock lobster,27,10,"Lobsters, crabs",Crustaceans
614606,Arripis truttacea,Western Australian salmon,15,3,Large benthopelagics (>=90 cm),Perch-likes
600387,Selar crumenophthalmus,Bigeye scad,2,3,Medium pelagics (30 - 89 cm),Perch-likes
600012,Cephalopholis cruentata,Graysby,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600084,Aprion virescens,Green jobfish,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
601061,Holocentrus adscensionis,Squirrelfish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
604683,Acipenser baerii,Siberian sturgeon,6,12,Large demersals (>=90 cm),Other fishes & inverts
604228,Paralichthys californicus,California flounder,24,7,Large flatfishes (>=90 cm),Flatfishes
604906,Sargocentron punctatissimum,Speckled squirrelfish,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
601906,Caranx melampygus,Bluefin trevally,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
690337,Mya arenaria,Sand gaper,29,11,Other demersal invertebrates,Molluscs
690692,Chione stutchburyi,Stutchbury's venus,29,11,Other demersal invertebrates,Molluscs
690366,Haliotis diversicolor,Small abalone,29,11,Other demersal invertebrates,Molluscs
400319,Bramidae,Pomfrets,2,3,Medium pelagics (30 - 89 cm),Perch-likes
690797,Callistoctopus ornatus,Ornate octopus,25,12,Cephalopods,Other fishes & inverts
690195,Haliotis discus,Japanese abalone,29,11,Other demersal invertebrates,Molluscs
690664,Tresus nuttallii,Pacific gaper clam,29,11,Other demersal invertebrates,Molluscs
690906,Octopus cyanea,Big blue octopus,25,12,Cephalopods,Other fishes & inverts
602719,Synodus foetens,Inshore lizardfish,17,12,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts
600423,Pteroscion peli,Boe drum,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
607547,Gymnothorax moringa,Spotted moray,18,12,Large reef assoc. fish (>=90 cm),Other fishes & inverts
690444,Farfantepenaeus californiensis,Yellowleg shrimp,26,10,Shrimps,Crustaceans
601751,Remora remora,Shark sucker,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
690328,Penaeus penicillatus,Redtail prawn,26,10,Shrimps,Crustaceans
690265,Farfantepenaeus aztecus,Northern brown shrimp,26,10,Shrimps,Crustaceans
600439,Dentex dentex,Common dentex,15,3,Large benthopelagics (>=90 cm),Perch-likes
690416,Jasus tristani,Tristan da Cunha lobster,27,10,"Lobsters, crabs",Crustaceans
608012,Apogonichthyoides nigripinnis,Bullseye,1,1,Small pelagics (<30 cm),Anchovies
690201,Apostichopus japonicus,Japanese sea cucumber,29,12,Other demersal invertebrates,Other fishes & inverts
601935,Caranx latus,Horse-eye jack,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
690043,Pollicipes pollicipes,Atlantic barnacle,29,10,Other demersal invertebrates,Crustaceans
690322,Pyura chilensis,Red sea squirt,29,12,Other demersal invertebrates,Other fishes & inverts
690158,Carcinus maenas,Green crab,27,10,"Lobsters, crabs",Crustaceans
601342,Pleuronectes platessa,European plaice,24,7,Large flatfishes (>=90 cm),Flatfishes
690754,Ensis ensis,Pod razor,29,11,Other demersal invertebrates,Molluscs
604140,Scorpaenichthys marmoratus,Cabezon,5,8,Medium demersals (30 - 89 cm),Scorpionfishes
600239,Oncorhynchus mykiss,Rainbow trout,15,6,Large benthopelagics (>=90 cm),"Salmon, smelts, etc"
600242,Oncorhynchus masou masou,Masu salmon,14,6,Medium benthopelagics (30 - 89 cm),"Salmon, smelts, etc"
602691,Salvelinus malma malma,Dolly varden,15,6,Large benthopelagics (>=90 cm),"Salmon, smelts, etc"
690423,Mimachlamys varia,Variegated scallop,29,11,Other demersal invertebrates,Molluscs
690891,Enteroctopus dofleini,North Pacific giant octopus,25,12,Cephalopods,Other fishes & inverts
690620,Paralithodes brevipes,Spiny king crab,27,10,"Lobsters, crabs",Crustaceans
614958,Glaucosoma scapulare,Pearl perch,5,3,Medium demersals (30 - 89 cm),Perch-likes
690392,Squilla mantis,Spottail mantis squillid,26,10,Shrimps,Crustaceans
690314,Aequipecten opercularis,Queen scallop,29,11,Other demersal invertebrates,Molluscs
690434,Buccinum undatum,Whelk,29,11,Other demersal invertebrates,Molluscs
601939,Decapterus maruadsi,Japanese scad,1,3,Small pelagics (<30 cm),Perch-likes
690812,Terebra maculata,Marlinspike,29,11,Other demersal invertebrates,Molluscs
600236,Salmo salar,Atlantic salmon,15,6,Large benthopelagics (>=90 cm),"Salmon, smelts, etc"
604722,Callorhinchus milii,Ghost shark,22,9,Large rays (>=90 cm),Sharks & rays
600085,Apsilus dentatus,Black snapper,1,1,Small pelagics (<30 cm),Anchovies
601756,Pagrus pagrus,Red porgy,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
663860,Muraena augusti,Black moray,6,12,Large demersals (>=90 cm),Other fishes & inverts
600240,Oncorhynchus gorbuscha,Pink salmon,5,6,Medium demersals (30 - 89 cm),"Salmon, smelts, etc"
600241,Oncorhynchus keta,Chum salmon,15,6,Large benthopelagics (>=90 cm),"Salmon, smelts, etc"
601913,Carangoides bartholomaei,Yellow jack,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
600036,Agonus cataphractus,Hooknose,18,8,Large reef assoc. fish (>=90 cm),Scorpionfishes
601879,Microgadus proximus,Pacific tomcod,5,5,Medium demersals (30 - 89 cm),Cod-likes
600905,Rhizoprionodon terraenovae,Atlantic sharpnose shark,20,9,Large sharks (>=90 cm),Sharks & rays
600880,Carcharhinus plumbeus,Sandbar shark,20,9,Large sharks (>=90 cm),Sharks & rays
