area_data_key,taxon_key,fishing_entity_id,gear_id,time_key,year,area_key,eez_id,fao_id,data_layer_id,marine_layer_id,catch_type_id,catch_status,reporting_status_id,reporting_status,sector_type_id,end_use_type_id,score,catch_sum,real_value,primary_production_required,catch_trophic_level,catch_max_length,marine_layer_id_1,remarks,name,bread_crumb_name,show_sub_areas,last_report_year,eez_name,scientific_name,common_name,functional_group_id,commercial_group_id,fg_name,cg_name,sector_type
12084086,600308,187,200,60,2010,328,959,67,1,1,1,R,1,R,1,2,3,1.38667716075163,2032.8687176619,2004.35831733546,5.7685769887268,138.667716075163,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Gadus macrocephalus,Pacific cod,6,5,Large demersals (>=90 cm),Cod-likes,Industrial
12084092,600243,187,401,65,2015,327,959,61,1,1,2,D,2,U,1,4,3,2.32669930560021,3410.9411820099,806.752389173908,8.23651554182473,176.829147225616,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Oncorhynchus nerka,Sockeye salmon,2,6,Medium pelagics (30 - 89 cm),"Salmon, smelts, etc",Industrial
12084094,600308,187,100,64,2014,328,959,67,1,1,1,R,1,R,1,1,3,36041.4867421936,11725023372.5193,52095798.3339787,149932.584847525,3604148.67421936,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Gadus macrocephalus,Pacific cod,6,5,Large demersals (>=90 cm),Cod-likes,Industrial
12084097,690284,187,707,63,2013,327,959,61,1,1,1,R,2,U,3,3,3,0.107635747630451,157.794006026242,1.07635747630451,0.215271495260902,2.47562219550038,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Panopea abrupta,Pacific geoduck,29,11,Other demersal invertebrates,Molluscs,Artisanal
12084098,600504,187,200,65,2015,327,959,61,1,1,2,D,2,U,1,4,3,86.04292570524,126138.929083882,25984.5481511962,299.429381454235,3871.9316567358,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Sebastes alutus,Pacific ocean perch,5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
12084110,501135,187,601,63,2013,328,959,67,1,1,2,D,2,U,1,4,3,0.0970510809599999,142.27688468736,59.84121144519,0.3678235968384,4.852554048,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Sebastes,Redfishes,18,8,Large reef assoc. fish (>=90 cm),Scorpionfishes,Industrial
12084112,100039,187,601,64,2014,327,959,61,1,1,1,R,1,R,1,3,3,6.8554752657776e-4,1.005012673963,0.130628388219079,0.00224859588717505,0.034277376328888,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Marine fishes not identified,Marine fishes nei,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts,Industrial
12084127,624237,187,601,60,2010,327,959,61,1,1,2,D,2,U,1,4,3,0.027046996,39.650896136,4.09372850322092,0.08600944728,1.325302804,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Lepidopsetta bilineata,Rock sole,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084135,590065,187,703,64,2014,328,959,67,1,1,1,R,2,U,2,1,1,36.993825151797,1059224.56553796,738.123852119284,85.0857978491331,739.87650303594,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Chionoecetes,"Tanner, snow crabs",27,10,"Lobsters, crabs",Crustaceans,Subsistence
12084140,400573,187,200,61,2011,327,959,61,1,1,1,R,1,R,1,1,3,74.0403170142311,864725.414806224,40688.1805126961,276.910785633224,3553.93521668309,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Sebastidae,"Rockfishes, rockcods, thornyheads",5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
12084178,490012,187,800,60,2010,328,959,67,1,1,1,R,1,R,3,3,3,0.1171855,171.793943,45.5904498387273,0.420695945,16.0544135,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Octopodidae,Octopuses,25,12,Cephalopods,Other fishes & inverts,Artisanal
12084179,601520,187,715,60,2010,327,959,61,1,1,1,R,1,R,3,1,3,14207.697081,707561910.093971,2053637.04115882,44896.32277596,554100.186159,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Clupea pallasii pallasii,Pacific herring,2,2,Medium pelagics (30 - 89 cm),Herring-likes,Artisanal
12084182,600520,187,303,64,2014,328,959,67,1,1,2,D,2,U,1,4,3,4.07374976830001,5972.11716032781,1258.90903021808,14.217386691367,162.949990732,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Limanda aspera,Yellowfin sole,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084197,600514,187,715,63,2013,327,959,61,1,1,1,R,1,R,3,3,3,1.90304154018235,2789.85889790732,2626.92859695335,7.87859197635491,416.766097299934,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Hippoglossus stenolepis,Pacific halibut,24,7,Large flatfishes (>=90 cm),Flatfishes,Artisanal
12084205,600504,187,303,63,2013,327,959,61,1,1,2,D,2,U,1,4,3,0.03120453469,45.74584785554,9.42361882214099,0.1085917807212,1.40420406105,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Sebastes alutus,Pacific ocean perch,5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
12084207,600318,187,302,64,2014,327,959,61,1,1,2,D,2,U,1,4,3,0.0147125314349484,21.5685710836343,5.46622373728289,0.0525237372227657,1.11815238905608,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Theragra chalcogramma,Alaska pollock,14,5,Medium benthopelagics (30 - 89 cm),Cod-likes,Industrial
12084210,400277,187,800,62,2012,327,959,61,1,1,1,R,1,R,3,2,3,0.0545342758301525,79.9472483670036,35.2102858170804,0.207775590912881,4.09007068726144,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Cottidae,Sculpins,18,8,Large reef assoc. fish (>=90 cm),Scorpionfishes,Artisanal
12084215,100039,187,100,62,2012,328,959,67,1,1,1,R,1,R,1,2,3,0.00554063598161141,8.12257234904233,1.05574642154943,0.0181732860196854,0.27703179908057,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Marine fishes not identified,Marine fishes nei,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts,Industrial
12084218,600512,187,713,64,2014,327,959,61,1,1,1,R,1,R,3,3,3,7.96409186275555e-4,1.16753586707996,0.550980540589777,0.00305821127529813,0.0780481002550044,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Anoplopoma fimbria,Sablefish,12,8,Large bathydemersals (>=90 cm),Scorpionfishes,Artisanal
12084246,600502,187,800,60,2010,328,959,67,1,1,1,R,1,R,1,1,3,6.951042,946.074313596069,3483.77351080699,25.7188554,340.601058,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Sebastes entomelas,Widow rockfish,2,8,Medium pelagics (30 - 89 cm),Scorpionfishes,Industrial
12084255,400573,187,200,61,2011,327,959,61,1,1,2,D,2,U,1,4,3,3.62645869521354,5316.38844718305,1992.88728037623,13.5629555200986,174.07001737025,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Sebastidae,"Rockfishes, rockcods, thornyheads",5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
12084258,600516,187,715,63,2013,327,959,61,1,1,1,R,1,R,3,3,3,0.178603655145317,261.832958443034,428.44032741979,0.782284009536486,12.8594631704628,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Reinhardtius hippoglossoides,Greenland halibut,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Artisanal
12084266,600520,187,303,64,2014,328,959,67,1,1,1,R,1,R,1,1,3,1277.49579101154,194189375.800756,394783.940801831,4458.46031063028,51099.8316404617,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Limanda aspera,Yellowfin sole,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084276,600308,187,713,64,2014,327,959,61,1,1,1,R,1,R,3,3,3,6.4044683463728,9388.95059578252,9257.27325833065,26.6425883209108,640.44683463728,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Gadus macrocephalus,Pacific cod,6,5,Large demersals (>=90 cm),Cod-likes,Artisanal
12084287,200004,187,303,61,2011,328,959,67,1,1,2,D,2,U,1,4,3,339.05377205511,497052.829832791,380424.589246525,1373.1677768232,64081.1629184158,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Elasmobranchii,"Sharks, rays, skates",20,9,Large sharks (>=90 cm),Sharks & rays,Industrial
12084320,600243,187,715,62,2012,328,959,67,1,1,1,R,1,R,3,1,3,36010.3914639682,3509227586.35439,12486129.7197791,127476.785782447,2736789.75126158,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Oncorhynchus nerka,Sockeye salmon,2,6,Medium pelagics (30 - 89 cm),"Salmon, smelts, etc",Artisanal
12084322,624237,187,200,62,2012,328,959,67,1,1,1,R,1,R,1,3,3,2.31276906766938,3390.51945320331,350.051763740631,7.35460563518862,113.325684315799,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Lepidopsetta bilineata,Rock sole,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084339,600318,187,302,64,2014,327,959,61,1,1,1,R,1,R,1,1,3,4.91827267607401,7010567.29678335,1827.31156546752,17.5582334535842,373.788723381625,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Theragra chalcogramma,Alaska pollock,14,5,Medium benthopelagics (30 - 89 cm),Cod-likes,Industrial
12084343,600504,187,303,63,2013,327,959,61,1,1,1,R,1,R,1,1,3,0.875862973323422,37671.1976727065,264.506389312449,3.04800314716551,39.413833799554,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Sebastes alutus,Pacific ocean perch,5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
12084349,400573,187,302,62,2012,328,959,67,1,1,1,R,1,R,1,1,3,25.5716643153328,371119.888497262,14052.6747538418,95.6380245393447,1227.43988713597,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Sebastidae,"Rockfishes, rockcods, thornyheads",5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
12084352,600512,187,200,60,2010,328,959,67,1,1,1,R,1,R,1,2,3,1.55641981022585e-4,0.22817114417911,0.107677942846602,5.97665207126728e-4,0.0152529141402134,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Anoplopoma fimbria,Sablefish,12,8,Large bathydemersals (>=90 cm),Scorpionfishes,Industrial
12084357,600512,187,100,64,2014,328,959,67,1,1,1,R,1,R,1,1,3,91.7654344134768,1468619.44578465,63486.1695870736,352.379268147751,8993.01257252073,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Anoplopoma fimbria,Sablefish,12,8,Large bathydemersals (>=90 cm),Scorpionfishes,Industrial
12084358,600245,187,715,63,2013,328,959,67,1,1,1,R,1,R,3,2,3,3.07254485301801,4504.35075452441,5463.843248543,13.0583156253266,298.036850742747,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Oncorhynchus kisutch,Coho salmon,6,6,Large demersals (>=90 cm),"Salmon, smelts, etc",Artisanal
12084397,600504,187,200,65,2015,327,959,61,1,1,1,R,1,R,1,1,3,1517.49809036025,72877434.851068,458277.09686902,5280.89335445366,68287.4140662111,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Sebastes alutus,Pacific ocean perch,5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
12084402,600243,187,401,65,2015,327,959,61,1,1,1,R,1,R,1,1,3,18063.0485209104,2393048239.01898,6263124.55371173,63943.1917640228,1372791.68758919,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Oncorhynchus nerka,Sockeye salmon,2,6,Medium pelagics (30 - 89 cm),"Salmon, smelts, etc",Industrial
12084403,600308,187,100,64,2014,328,959,67,1,1,2,D,2,U,1,4,3,2263.18163409992,3317824.27559048,3271292.74234978,9414.83559785566,226318.163409992,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Gadus macrocephalus,Pacific cod,6,5,Large demersals (>=90 cm),Cod-likes,Industrial
12084414,604037,187,303,61,2011,327,959,61,1,1,1,R,1,R,1,3,3,0.00279499603897169,4.0974641931325,0.670472850681437,0.00944708661172431,0.134159809870641,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Pleurogrammus monopterygius,Atka mackerel,5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
12084419,600519,187,200,63,2013,327,959,61,1,1,1,R,1,R,1,3,3,0.401707568784776,588.903295838481,187.892746441684,1.47426677744013,20.8887935768083,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Hippoglossoides elassodon,Flathead sole,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084428,624237,187,601,60,2010,327,959,61,1,1,1,R,1,R,1,1,3,0.29095459416,15527.3857411274,44.037759877506,0.9252356094288,14.25677511384,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Lepidopsetta bilineata,Rock sole,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084432,600516,187,200,62,2012,328,959,67,1,1,1,R,1,R,1,2,3,0.00210403420521377,3.08451414484339,5.04722651420981,0.00921566981883633,0.151490462775392,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Reinhardtius hippoglossoides,Greenland halibut,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084436,300061,187,601,60,2010,328,959,67,1,1,1,R,1,R,1,2,3,5.34776486490001e-4,0.783982329194341,0.198688304423843,0.0019091520567693,0.0283431537839701,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Pleuronectiformes,Flatfishes,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084451,600308,187,702,60,2010,328,959,67,1,1,1,R,2,U,4,1,2,84.0696,20567157.6068664,121517.543350702,349.729536,8406.96,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Gadus macrocephalus,Pacific cod,6,5,Large demersals (>=90 cm),Cod-likes,Recreational
12084454,600318,187,200,66,2016,327,959,61,1,1,2,D,2,U,1,4,3,4175.47938910202,6121252.78442356,1551337.69142054,14906.4614190942,317336.433571754,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Theragra chalcogramma,Alaska pollock,14,5,Medium benthopelagics (30 - 89 cm),Cod-likes,Industrial
12084461,501135,187,601,62,2012,328,959,67,1,1,2,D,2,U,1,4,3,0.0587350834199999,86.1056322937199,36.2157588706892,0.2226059661618,2.936754171,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Sebastes,Redfishes,18,8,Large reef assoc. fish (>=90 cm),Scorpionfishes,Industrial
12084470,390002,187,200,65,2015,327,959,61,1,1,1,R,1,R,1,1,3,166.153677539537,303682.185506626,224135.143806938,686.214688238289,7310.76181173964,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Teuthida,Squids,25,12,Cephalopods,Other fishes & inverts,Industrial
12084471,690284,187,707,62,2012,327,959,61,1,1,1,R,2,U,3,3,3,0.147725019567791,216.564878686382,1.47725019567791,0.295450039135583,3.3976754500592,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Panopea abrupta,Pacific geoduck,29,11,Other demersal invertebrates,Molluscs,Artisanal
12084526,400573,187,302,63,2013,328,959,67,1,1,2,D,2,U,1,4,3,3.64221689327778,5339.48996554523,2001.54705431088,13.6218911808589,174.826410877334,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Sebastidae,"Rockfishes, rockcods, thornyheads",5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
12084547,600514,187,702,62,2012,328,959,67,1,1,1,R,2,U,4,1,2,3172.63563624,60623339.2273478,4379456.30958406,13134.7115340336,694807.20433656,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Hippoglossus stenolepis,Pacific halibut,24,7,Large flatfishes (>=90 cm),Flatfishes,Recreational
12084556,100039,187,800,60,2010,328,959,67,1,1,1,R,1,R,3,3,3,0.0107977915218288,15.829562371001,2.05747675856013,0.0354167561915984,0.539889576091439,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Marine fishes not identified,Marine fishes nei,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts,Artisanal
12084562,100039,187,100,63,2013,328,959,67,1,1,1,R,1,R,1,2,3,0.00491019162484163,7.19834092201783,0.935617725880786,0.0161054285294806,0.245509581242082,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Marine fishes not identified,Marine fishes nei,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts,Industrial
12084565,400277,187,800,63,2013,327,959,61,1,1,1,R,1,R,3,2,3,0.027047831175813,39.6521205037418,17.463546584879,0.103052236779847,2.02858733818597,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Cottidae,Sculpins,18,8,Large reef assoc. fish (>=90 cm),Scorpionfishes,Artisanal
12084569,600504,187,303,62,2012,327,959,61,1,1,2,D,2,U,1,4,3,0.045142184,66.178441744,13.6327216233504,0.15709480032,2.03139828,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Sebastes alutus,Pacific ocean perch,5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
12084579,600514,187,715,62,2012,327,959,61,1,1,1,R,1,R,3,3,3,2.15014175353501,3152.10781068232,2968.02184324537,8.90158685963492,470.881044024166,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Hippoglossus stenolepis,Pacific halibut,24,7,Large flatfishes (>=90 cm),Flatfishes,Artisanal
12084588,600509,187,715,60,2010,328,959,67,1,1,1,R,1,R,3,2,3,0.018446872739564,27.0431154362008,38.5409798411279,0.0796904902349165,2.52722156532027,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Ophiodon elongatus,Lingcod,6,8,Large demersals (>=90 cm),Scorpionfishes,Artisanal
12084609,600308,187,715,60,2010,327,959,61,1,1,1,R,1,R,3,3,3,14.1147565016149,20692.2330313675,20402.0304018289,58.7173870467182,1411.47565016149,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Gadus macrocephalus,Pacific cod,6,5,Large demersals (>=90 cm),Cod-likes,Artisanal
12084623,604037,187,100,64,2014,327,959,61,1,1,2,D,2,U,1,4,3,181.26037485081,265727.709531287,43481.3354105935,612.660066995738,8700.49799283888,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Pleurogrammus monopterygius,Atka mackerel,5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
12084625,600518,187,200,66,2016,327,959,61,1,1,2,D,2,U,1,4,3,1.565647926,2295.239859516,3123.87830525698,6.7322860818,156.5647926,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Atheresthes evermanni,Kamchatka flounder,24,7,Large flatfishes (>=90 cm),Flatfishes,Industrial
12084631,600308,187,303,61,2011,328,959,67,1,1,1,R,1,R,1,3,3,24.0593664988316,35271.0312872871,34776.3651963634,100.08696463514,2405.93664988316,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Gadus macrocephalus,Pacific cod,6,5,Large demersals (>=90 cm),Cod-likes,Industrial
12084646,600308,187,715,64,2014,328,959,67,1,1,1,R,1,R,3,3,3,44.8114025041065,65693.5160710202,64772.1833623393,186.415434417083,4481.14025041065,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Gadus macrocephalus,Pacific cod,6,5,Large demersals (>=90 cm),Cod-likes,Artisanal
12084677,604037,187,100,60,2010,328,959,67,1,1,2,D,2,U,1,4,3,3319.74853775912,4866751.35635487,796352.207524339,11220.7500576258,159347.929812438,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Pleurogrammus monopterygius,Atka mackerel,5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
12084692,100039,187,200,63,2013,327,959,61,1,1,1,R,1,R,1,1,3,21.0713991616556,3829625.3999510002,4015.07233750584,69.1141892502303,1053.56995808278,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Marine fishes not identified,Marine fishes nei,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts,Industrial
12084706,600517,187,100,66,2016,328,959,67,1,1,2,D,2,U,1,4,3,2583.047634099,3786747.83158913,3820607.42263387,10771.3086341928,178230.286752831,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Atheresthes stomias,Arrowtooth flounder,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084715,690621,187,713,63,2013,327,959,61,1,1,1,R,1,R,3,3,3,1.02348993169276,1500.43623986159,67.6213091971148,2.88624160737358,40.9395972677104,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Paralithodes camtschaticus,Red king crab,27,10,"Lobsters, crabs",Crustaceans,Artisanal
12084722,600509,187,714,62,2012,328,959,67,1,1,1,R,1,R,3,2,3,0.0186288372471928,27.3098754043846,38.9211575828695,0.0804765769078729,2.55215070286541,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Ophiodon elongatus,Lingcod,6,8,Large demersals (>=90 cm),Scorpionfishes,Artisanal
12084740,600509,187,800,62,2012,328,959,67,1,1,1,R,1,R,3,1,3,109.42674859227,157294.33811469,228624.882445767,472.723553918606,14991.464557141,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Ophiodon elongatus,Lingcod,6,8,Large demersals (>=90 cm),Scorpionfishes,Artisanal
12084774,600517,187,303,62,2012,327,959,61,1,1,1,R,1,R,1,3,3,0.0648893202069245,95.1277434233513,95.9783378205948,0.270588465262875,4.47736309427779,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Atheresthes stomias,Arrowtooth flounder,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084793,600516,187,100,63,2013,327,959,61,1,1,2,D,2,U,1,4,3,77.3257517106,113359.55200774,185491.558691315,338.686792492428,5567.4541231632,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Reinhardtius hippoglossoides,Greenland halibut,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084800,690115,187,606,63,2013,328,959,67,1,1,1,R,1,R,3,1,3,871.728637615065,36125055.4920138,34704.1421411388,2266.49445779917,18306.3013899164,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Metacarcinus magister,Dungeness crab,27,10,"Lobsters, crabs",Crustaceans,Artisanal
12084804,600308,187,714,62,2012,327,959,61,1,1,1,R,1,R,3,3,3,0.00436859165972439,6.40435537315596,6.3145361271146,0.0181733413044535,0.436859165972439,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Gadus macrocephalus,Pacific cod,6,5,Large demersals (>=90 cm),Cod-likes,Artisanal
12084817,100039,187,303,65,2015,327,959,61,1,1,1,R,1,R,1,1,3,287.702384192562,10838821.5022422,54820.5591543297,943.663820151604,14385.1192096281,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Marine fishes not identified,Marine fishes nei,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts,Industrial
12084828,604248,187,800,61,2011,328,959,67,1,1,1,R,1,R,1,3,3,0.00905716498323885,13.2778038654282,2.55265591944065,0.031247219192174,0.380400929296032,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Parophrys vetulus,English sole,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084835,600308,187,100,60,2010,327,959,61,1,1,2,D,2,U,1,4,3,460.9821315448,675799.804844677,666321.906538085,1917.68566722637,46098.21315448,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Gadus macrocephalus,Pacific cod,6,5,Large demersals (>=90 cm),Cod-likes,Industrial
12084844,300061,187,601,64,2014,327,959,61,1,1,1,R,1,R,1,2,3,6.65205360203424e-4,0.975191058058219,0.247147225899846,0.00237478313592622,0.0352558840907815,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Pleuronectiformes,Flatfishes,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084861,624237,187,601,64,2014,328,959,67,1,1,1,R,1,R,1,1,3,1.45482915329294,77302.4488400679,220.197302951945,4.62635670747155,71.286628511354,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Lepidopsetta bilineata,Rock sole,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084871,600516,187,100,62,2012,327,959,61,1,1,1,R,1,R,1,1,3,90.8676295200357,419470.339019884,217976.260965929,398.000217297756,6542.46932544257,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Reinhardtius hippoglossoides,Greenland halibut,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084882,600512,187,100,60,2010,327,959,61,1,1,1,R,1,R,1,1,3,25.1747706140968,460181.466462993,17416.6859966121,96.6711191581316,2467.12752018148,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Anoplopoma fimbria,Sablefish,12,8,Large bathydemersals (>=90 cm),Scorpionfishes,Industrial
12084883,604238,187,200,63,2013,327,959,61,1,1,1,R,1,R,1,3,3,0.00239640380911917,3.51312798416871,0.426147555189547,0.00778831237963732,0.11742378664684,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Glyptocephalus zachirus,Rex sole,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084885,600512,187,200,64,2014,327,959,61,1,1,1,R,1,R,1,2,3,3.19778996607022e-4,0.468796009025894,0.221233013702119,0.00122795134697096,0.0313383416674881,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Anoplopoma fimbria,Sablefish,12,8,Large bathydemersals (>=90 cm),Scorpionfishes,Industrial
12084899,400277,187,303,61,2011,328,959,67,1,1,2,D,2,U,1,4,3,774.26483416484,1135072.24688566,499907.364571345,2949.94901816804,58069.862562363,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Cottidae,Sculpins,18,8,Large reef assoc. fish (>=90 cm),Scorpionfishes,Industrial
12084909,300061,187,303,66,2016,327,959,61,1,1,2,D,2,U,1,4,3,29.1348625475,42711.7084946349,10824.6278313,104.011459294575,1544.1477150175,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Pleuronectiformes,Flatfishes,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084937,500108,187,200,61,2011,328,959,67,1,1,1,R,1,R,1,2,3,0.0314230199232475,46.0661472074809,19.8265852063205,0.119407475708341,2.45099555401331,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Raja,"Stingrays, skates",21,9,Small to medium rays (<90 cm),Sharks & rays,Industrial
12084944,600318,187,302,60,2010,328,959,67,1,1,1,R,1,R,1,1,3,1.41611130338778,1249765.17428581,526.135237531273,5.05551735309436,107.624459057471,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Theragra chalcogramma,Alaska pollock,14,5,Medium benthopelagics (30 - 89 cm),Cod-likes,Industrial
12084949,300061,187,100,62,2012,328,959,67,1,1,1,R,1,R,1,3,3,7.41232270739525,10866.4650890414,2753.93901523427,26.461992065401,392.853103491948,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Pleuronectiformes,Flatfishes,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Industrial
12084975,600502,187,800,64,2014,327,959,61,1,1,1,R,1,R,1,1,3,4.14805538912267,2950.83259395375,2078.95240540709,15.3478049397539,203.254714067011,1,EEZ by FAO,eez,EEZs,TRUE,2006,Alaska,Sebastes entomelas,Widow rockfish,2,8,Medium pelagics (30 - 89 cm),Scorpionfishes,Industrial
